"No.","Time","Source","Destination","Protocol","Length","Info"
"16745","395.123706","20.189.172.32","192.168.0.6","TLSv1.3","157","Application Data"
"16746","395.123915","20.189.172.32","192.168.0.6","TLSv1.3","403","Application Data"
"16747","395.123963","192.168.0.6","20.189.172.32","TCP","54","57948  >  443 [ACK] Seq=1262 Ack=4963 Win=65024 Len=0"
"16748","395.124293","20.189.172.32","192.168.0.6","TLSv1.3","81","Application Data"
"16749","395.124374","192.168.0.6","20.189.172.32","TCP","54","57948  >  443 [ACK] Seq=1262 Ack=4991 Win=65024 Len=0"
"16750","395.124484","192.168.0.6","20.189.172.32","TLSv1.3","78","Application Data"
"16751","395.124597","192.168.0.6","20.189.172.32","TCP","54","57948  >  443 [FIN, ACK] Seq=1286 Ack=4991 Win=65024 Len=0"
"16752","395.130352","20.189.172.32","192.168.0.6","TCP","66","443  >  57950 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"16753","395.130479","192.168.0.6","20.189.172.32","TCP","54","57950  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16754","395.130681","192.168.0.6","20.189.172.32","TLSv1.3","571","Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"16755","395.167285","20.189.172.32","192.168.0.6","TCP","56","443  >  57946 [ACK] Seq=4991 Ack=1724 Win=4194816 Len=0"
"16756","395.279688","20.201.28.148","192.168.0.6","TLSv1.3","1490","Application Data"
"16757","395.279688","20.201.28.148","192.168.0.6","TLSv1.3","430","Application Data"
"16758","395.279821","192.168.0.6","20.201.28.148","TCP","54","57942  >  443 [ACK] Seq=2516 Ack=9351 Win=65280 Len=0"
"16759","395.283577","192.168.0.6","20.201.28.148","TLSv1.3","109","Application Data"
"16760","395.326234","20.189.172.32","192.168.0.6","TCP","56","443  >  57948 [ACK] Seq=4991 Ack=1287 Win=4193536 Len=0"
"16761","395.339774","20.189.172.32","192.168.0.6","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"16762","395.340458","192.168.0.6","20.189.172.32","TLSv1.3","500","Change Cipher Spec, Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"16763","395.341341","20.201.28.148","192.168.0.6","TCP","56","443  >  57942 [ACK] Seq=9351 Ack=2571 Win=74752 Len=0"
"16764","395.341341","20.201.28.148","192.168.0.6","TCP","56","[TCP Dup ACK 16763#1] 443  >  57942 [ACK] Seq=9351 Ack=2571 Win=74752 Len=0"
"16765","395.405562","192.168.0.6","34.120.52.64","TLSv1.3","130","Application Data"
"16766","395.405661","192.168.0.6","34.120.52.64","TLSv1.3","235","Application Data"
"16767","395.406169","192.168.0.6","34.120.52.64","TLSv1.3","250","Application Data"
"16768","395.429289","34.120.52.64","192.168.0.6","TCP","56","443  >  57892 [ACK] Seq=13351 Ack=6551 Win=266496 Len=0"
"16769","395.429998","34.120.52.64","192.168.0.6","TCP","56","443  >  57892 [ACK] Seq=13351 Ack=6747 Win=266496 Len=0"
"16770","395.550773","20.189.172.32","192.168.0.6","TLSv1.3","1504","Server Hello"
"16771","395.551293","20.189.172.32","192.168.0.6","TCP","1504","443  >  57950 [ACK] Seq=1550 Ack=964 Win=4193792 Len=1450 [TCP PDU reassembled in 16774]"
"16772","395.551349","192.168.0.6","20.189.172.32","TCP","54","57950  >  443 [ACK] Seq=964 Ack=3000 Win=65280 Len=0"
"16773","395.552253","20.189.172.32","192.168.0.6","TCP","1504","443  >  57950 [ACK] Seq=3000 Ack=964 Win=4193792 Len=1450 [TCP PDU reassembled in 16774]"
"16774","395.552253","20.189.172.32","192.168.0.6","TLSv1.3","115","Application Data"
"16775","395.552298","192.168.0.6","20.189.172.32","TCP","54","57950  >  443 [ACK] Seq=964 Ack=4511 Win=65280 Len=0"
"16776","395.552870","192.168.0.6","20.189.172.32","TLSv1.3","352","Application Data, Application Data"
"16777","395.557474","20.201.28.148","192.168.0.6","TLSv1.3","1490","Application Data"
"16778","395.557663","20.201.28.148","192.168.0.6","TLSv1.3","634","Application Data"
"16779","395.557715","192.168.0.6","20.201.28.148","TCP","54","57942  >  443 [ACK] Seq=2571 Ack=11367 Win=65280 Len=0"
"16780","395.572331","192.168.0.6","20.189.172.32","TCP","66","57952  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16781","395.581136","34.120.52.64","192.168.0.6","TLSv1.3","314","Application Data"
"16782","395.581265","34.120.52.64","192.168.0.6","TLSv1.3","93","Application Data"
"16783","395.581329","192.168.0.6","34.120.52.64","TCP","54","57892  >  443 [ACK] Seq=6747 Ack=13650 Win=65024 Len=0"
"16784","395.581980","192.168.0.6","34.120.52.64","TLSv1.3","89","Application Data"
"16785","395.582420","34.120.52.64","192.168.0.6","TLSv1.3","93","Application Data"
"16786","395.582595","192.168.0.6","34.120.52.64","TLSv1.3","93","Application Data"
"16787","395.605846","34.120.52.64","192.168.0.6","TCP","56","443  >  57892 [ACK] Seq=13689 Ack=6821 Win=266496 Len=0"
"16788","395.745817","192.168.0.6","142.250.79.142","QUIC","71","Protected Payload (KP0), DCID=f71c97a7e2e6f314"
"16789","395.763108","20.189.172.32","192.168.0.6","TCP","66","443  >  57952 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"16790","395.763275","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16791","395.763343","20.189.172.32","192.168.0.6","TLSv1.3","157","Application Data"
"16792","395.763745","192.168.0.6","20.189.172.32","TLSv1.3","571","Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"16793","395.764027","20.189.172.32","192.168.0.6","TLSv1.3","403","Application Data"
"16794","395.764027","20.189.172.32","192.168.0.6","TLSv1.3","81","Application Data"
"16795","395.764104","192.168.0.6","20.189.172.32","TCP","54","57950  >  443 [ACK] Seq=1262 Ack=4991 Win=65024 Len=0"
"16796","395.764339","192.168.0.6","20.189.172.32","TLSv1.3","78","Application Data"
"16797","395.764427","192.168.0.6","20.189.172.32","TCP","54","57950  >  443 [FIN, ACK] Seq=1286 Ack=4991 Win=65024 Len=0"
"16798","395.775125","34.120.52.64","192.168.0.6","TLSv1.3","288","Application Data"
"16799","395.775125","34.120.52.64","192.168.0.6","TLSv1.3","376","Application Data"
"16800","395.775210","192.168.0.6","34.120.52.64","TCP","54","57892  >  443 [ACK] Seq=6821 Ack=14245 Win=64512 Len=0"
"16801","395.775374","34.120.52.64","192.168.0.6","TLSv1.3","93","Application Data"
"16802","395.775536","192.168.0.6","34.120.52.64","TLSv1.3","93","Application Data"
"16803","395.779186","192.168.0.6","142.250.79.78","QUIC","1288","Protected Payload (KP0), DCID=e12d24dd6505bb8e"
"16804","395.779263","192.168.0.6","142.250.79.78","QUIC","439","Protected Payload (KP0), DCID=e12d24dd6505bb8e"
"16805","395.788537","142.250.79.142","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"16806","395.796610","142.250.79.78","192.168.0.6","QUIC","69","Protected Payload (KP0)"
"16807","395.799658","34.120.52.64","192.168.0.6","TCP","56","443  >  57892 [ACK] Seq=14284 Ack=6860 Win=266496 Len=0"
"16808","395.823092","192.168.0.6","142.250.79.78","QUIC","74","Protected Payload (KP0), DCID=e12d24dd6505bb8e"
"16809","395.900951","192.168.0.6","142.250.79.138","QUIC","71","Protected Payload (KP0), DCID=eb231fb7656be05c"
"16810","395.955443","20.189.172.32","192.168.0.6","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"16811","395.956381","192.168.0.6","20.189.172.32","TLSv1.3","500","Change Cipher Spec, Client Hello (SNI=westus-0.in.applicationinsights.azure.com)"
"16812","395.958362","142.250.79.138","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"16813","395.960022","142.250.79.78","192.168.0.6","QUIC","430","Protected Payload (KP0)"
"16814","395.960467","142.250.79.78","192.168.0.6","QUIC","240","Protected Payload (KP0)"
"16815","395.960698","192.168.0.6","142.250.79.78","QUIC","77","Protected Payload (KP0), DCID=e12d24dd6505bb8e"
"16816","395.970730","20.189.172.32","192.168.0.6","TCP","56","[TCP Dup ACK 16791#1] 443  >  57950 [ACK] Seq=4991 Ack=1262 Win=4193536 Len=0"
"16817","395.971574","20.189.172.32","192.168.0.6","TCP","56","443  >  57950 [ACK] Seq=4991 Ack=1287 Win=4193536 Len=0"
"16818","396.003746","142.250.79.78","192.168.0.6","QUIC","66","Protected Payload (KP0)"
"16819","396.149320","20.189.172.32","192.168.0.6","TLSv1.3","1504","Server Hello"
"16820","396.149575","20.189.172.32","192.168.0.6","TCP","1504","443  >  57952 [ACK] Seq=1550 Ack=964 Win=4193792 Len=1450 [TCP PDU reassembled in 16823]"
"16821","396.149689","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [ACK] Seq=964 Ack=3000 Win=65280 Len=0"
"16822","396.149860","20.189.172.32","192.168.0.6","TCP","1504","443  >  57952 [ACK] Seq=3000 Ack=964 Win=4193792 Len=1450 [TCP PDU reassembled in 16823]"
"16823","396.149860","20.189.172.32","192.168.0.6","TLSv1.3","115","Application Data"
"16824","396.149966","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [ACK] Seq=964 Ack=4511 Win=65280 Len=0"
"16825","396.151776","192.168.0.6","20.189.172.32","TLSv1.3","788","Application Data, Application Data"
"16826","396.172401","192.168.0.6","200.61.188.26","UDP","145","56505  >  19192 Len=103"
"16827","396.172666","192.168.0.6","181.30.140.134","DNS","92","Standard query 0xd33a A mobile.events.data.microsoft.com"
"16828","396.190007","181.30.140.134","192.168.0.6","DNS","212","Standard query response 0xd33a A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus09.westus.cloudapp.azure.com A 20.189.173.10"
"16829","396.199358","200.61.188.26","192.168.0.6","UDP","601","19192  >  56505 Len=559"
"16830","396.200432","192.168.0.6","52.168.117.170","TCP","66","57953  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16831","396.344260","20.189.172.32","192.168.0.6","TLSv1.3","157","Application Data"
"16832","396.345696","20.189.172.32","192.168.0.6","TLSv1.3","403","Application Data"
"16833","396.345760","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [ACK] Seq=1698 Ack=4963 Win=65024 Len=0"
"16834","396.345914","20.189.172.32","192.168.0.6","TLSv1.3","81","Application Data"
"16835","396.345957","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [ACK] Seq=1698 Ack=4991 Win=65024 Len=0"
"16836","396.346107","192.168.0.6","20.189.172.32","TLSv1.3","78","Application Data"
"16837","396.346197","192.168.0.6","20.189.172.32","TCP","54","57952  >  443 [FIN, ACK] Seq=1722 Ack=4991 Win=65024 Len=0"
"16838","396.368808","52.168.117.170","192.168.0.6","TCP","66","443  >  57953 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"16839","396.368928","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16840","396.369204","192.168.0.6","52.168.117.170","TLSv1.3","571","Client Hello (SNI=mobile.events.data.microsoft.com)"
"16841","396.536662","20.189.172.32","192.168.0.6","TCP","56","443  >  57952 [ACK] Seq=4991 Ack=1723 Win=4194816 Len=0"
"16842","396.548152","52.168.117.170","192.168.0.6","TCP","56","443  >  57953 [ACK] Seq=1 Ack=518 Win=4194304 Len=0"
"16843","396.548241","52.168.117.170","192.168.0.6","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"16844","396.548786","192.168.0.6","52.168.117.170","TLSv1.3","491","Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)"
"16845","396.728264","52.168.117.170","192.168.0.6","TLSv1.3","1504","Server Hello"
"16846","396.728523","52.168.117.170","192.168.0.6","TCP","1504","443  >  57953 [ACK] Seq=1550 Ack=955 Win=4193792 Len=1450 [TCP PDU reassembled in 16849]"
"16847","396.728606","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [ACK] Seq=955 Ack=3000 Win=65280 Len=0"
"16848","396.729070","52.168.117.170","192.168.0.6","TCP","1504","443  >  57953 [ACK] Seq=3000 Ack=955 Win=4193792 Len=1450 [TCP PDU reassembled in 16849]"
"16849","396.729070","52.168.117.170","192.168.0.6","TLSv1.3","239","Application Data"
"16850","396.729126","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [ACK] Seq=955 Ack=4635 Win=65280 Len=0"
"16851","396.730003","192.168.0.6","52.168.117.170","TLSv1.3","2466","Application Data, Application Data"
"16852","396.898118","52.168.117.170","192.168.0.6","TCP","56","443  >  57953 [ACK] Seq=4635 Ack=2395 Win=4194816 Len=0"
"16853","396.898118","52.168.117.170","192.168.0.6","TCP","56","[TCP Dup ACK 16852#1] 443  >  57953 [ACK] Seq=4635 Ack=2395 Win=4194816 Len=0"
"16854","396.900479","52.168.117.170","192.168.0.6","TCP","56","443  >  57953 [ACK] Seq=4635 Ack=3367 Win=4193792 Len=0"
"16855","396.935000","52.168.117.170","192.168.0.6","TLSv1.3","157","Application Data"
"16856","396.987447","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [ACK] Seq=3367 Ack=4738 Win=65280 Len=0"
"16857","397.022219","192.168.0.7","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"16858","397.022219","192.168.0.7","224.0.0.251","MDNS","414","Standard query response 0x0000 PTR AI-PONT-SA-0df9257d67ab7bcbae376d778e400c54._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 0df9257d-67ab-7bcb-ae37-6d778e400c54.local A, cache flush 192.168.0.7"
"16859","397.064515","31.13.94.54","192.168.0.6","SSL","93","Continuation Data"
"16860","397.065179","192.168.0.6","31.13.94.54","SSL","83","Continuation Data"
"16861","397.092008","31.13.94.54","192.168.0.6","TCP","56","443  >  57121 [ACK] Seq=17593 Ack=3642 Win=811 Len=0"
"16862","397.166639","52.168.117.170","192.168.0.6","TLSv1.3","518","Application Data"
"16863","397.166736","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [ACK] Seq=3367 Ack=5203 Win=64768 Len=0"
"16864","397.167190","192.168.0.6","52.168.117.170","TLSv1.3","78","Application Data"
"16865","397.167249","192.168.0.6","52.168.117.170","TCP","54","57953  >  443 [FIN, ACK] Seq=3391 Ack=5203 Win=64768 Len=0"
"16866","397.172132","192.168.0.6","3.160.107.88","TCP","55","[TCP Keep-Alive] 57896  >  443 [ACK] Seq=2648 Ack=2783 Win=65280 Len=1"
"16867","397.196768","3.160.107.88","192.168.0.6","TCP","66","[TCP Keep-Alive ACK] 443  >  57896 [ACK] Seq=2783 Ack=2649 Win=72704 Len=0 SLE=2648 SRE=2649"
"16868","397.257358","192.168.0.6","181.30.140.134","DNS","79","Standard query 0x6f35 A main.vscode-cdn.net"
"16869","397.257441","192.168.0.6","200.61.188.26","UDP","132","56505  >  19192 Len=90"
"16870","397.273622","181.30.140.134","192.168.0.6","DNS","331","Standard query response 0x6f35 A main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0005.t-0009.t-msedge.net CNAME azurefd-t-fb-prod.trafficmanager.net CNAME dual.s-part-0005.t-0009.fb-t-msedge.net CNAME s-part-0005.t-0009.fb-t-msedge.net A 13.107.253.33"
"16871","397.296712","192.168.0.6","200.61.188.26","UDP","132","56505  >  19192 Len=90"
"16872","397.336958","52.168.117.170","192.168.0.6","TCP","56","443  >  57953 [ACK] Seq=5203 Ack=3392 Win=4193792 Len=0"
"16873","397.390958","192.168.0.6","142.250.79.142","QUIC","71","Protected Payload (KP0), DCID=f71c97a7e2e6f314"
"16874","397.433934","142.250.79.142","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"16875","397.550765","200.61.188.26","192.168.0.6","UDP","606","19192  >  56505 Len=564"
"16876","397.551753","192.168.0.6","13.107.246.33","TCP","66","57954  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16877","397.560539","192.168.0.6","142.250.79.138","QUIC","71","Protected Payload (KP0), DCID=eb231fb7656be05c"
"16878","397.577329","192.168.0.6","38.51.67.123","TLSv1.2","985","Application Data"
"16879","397.577504","192.168.0.6","38.51.67.123","TLSv1.2","1040","Application Data"
"16880","397.578673","13.107.246.33","192.168.0.6","TCP","66","443  >  57954 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1450 SACK_PERM WS=512"
"16881","397.578790","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16882","397.579275","192.168.0.6","13.107.246.33","TLSv1.3","2150","Client Hello (SNI=main.vscode-cdn.net)"
"16883","397.582294","192.168.0.6","52.168.117.170","TCP","66","57955  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16884","397.596367","38.51.67.123","192.168.0.6","TCP","56","443  >  57650 [ACK] Seq=25980 Ack=26683 Win=759 Len=0"
"16885","397.599101","38.51.67.123","192.168.0.6","TCP","56","443  >  57728 [ACK] Seq=5029 Ack=6903 Win=461 Len=0"
"16886","397.608261","13.107.246.33","192.168.0.6","TCP","56","443  >  57954 [ACK] Seq=1 Ack=2097 Win=42496 Len=0"
"16887","397.612419","13.107.246.33","192.168.0.6","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"16888","397.613261","192.168.0.6","13.107.246.33","TLSv1.3","964","Change Cipher Spec, Client Hello (SNI=main.vscode-cdn.net)"
"16889","397.617894","142.250.79.138","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"16890","397.638164","13.107.246.33","192.168.0.6","TLSv1.3","1504","Server Hello, Application Data"
"16891","397.638535","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [PSH, ACK] Seq=1550 Ack=3007 Win=42496 Len=1450 [TCP PDU reassembled in 16894]"
"16892","397.638628","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3007 Ack=3000 Win=65280 Len=0"
"16893","397.638697","13.107.246.33","192.168.0.6","TCP","1250","443  >  57954 [PSH, ACK] Seq=3000 Ack=3007 Win=42496 Len=1196 [TCP PDU reassembled in 16894]"
"16894","397.644011","13.107.246.33","192.168.0.6","TLSv1.3","2954","Application Data, Application Data"
"16895","397.644011","13.107.246.33","192.168.0.6","TLSv1.3","56","Application Data"
"16896","397.644064","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3007 Ack=7097 Win=65280 Len=0"
"16897","397.645338","192.168.0.6","13.107.246.33","TLSv1.3","128","Application Data"
"16898","397.645465","192.168.0.6","13.107.246.33","TLSv1.3","146","Application Data"
"16899","397.645554","192.168.0.6","13.107.246.33","TLSv1.3","326","Application Data"
"16900","397.673076","13.107.246.33","192.168.0.6","TCP","56","443  >  57954 [ACK] Seq=7097 Ack=3445 Win=42496 Len=0"
"16901","397.673076","13.107.246.33","192.168.0.6","TLSv1.3","341","Application Data"
"16902","397.673397","13.107.246.33","192.168.0.6","TLSv1.3","341","Application Data"
"16903","397.673449","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3445 Ack=7671 Win=64768 Len=0"
"16904","397.674251","13.107.246.33","192.168.0.6","TLSv1.3","125","Application Data"
"16905","397.674516","192.168.0.6","13.107.246.33","TLSv1.3","85","Application Data"
"16906","397.690898","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [ACK] Seq=7742 Ack=3445 Win=42496 Len=1450 [TCP PDU reassembled in 16926]"
"16907","397.690982","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3476 Ack=9192 Win=65280 Len=0"
"16908","397.691246","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [PSH, ACK] Seq=9192 Ack=3445 Win=42496 Len=1450 [TCP PDU reassembled in 16926]"
"16909","397.691274","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3476 Ack=10642 Win=65280 Len=0"
"16910","397.691862","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [ACK] Seq=10642 Ack=3445 Win=42496 Len=1450 [TCP PDU reassembled in 16926]"
"16911","397.691890","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3476 Ack=12092 Win=65280 Len=0"
"16912","397.692040","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [PSH, ACK] Seq=12092 Ack=3445 Win=42496 Len=1450 [TCP PDU reassembled in 16926]"
"16913","397.692060","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3476 Ack=13542 Win=65280 Len=0"
"16914","397.693592","13.107.246.33","192.168.0.6","TCP","1504","443  >  57954 [ACK] Seq=13542 Ack=3445 Win=42496 Len=1450 [TCP PDU reassembled in 16926]"
"16915","397.693609","192.168.0.6","13.107.246.33","TCP","54","57954  >  443 [ACK] Seq=3476 Ack=14992 Win=65280 Len=0"
